seed,episode,decision_step,source,target,gate_value,communicated,communication_cost
1006,6,32,D,C,0.5883,True,0.0100
1006,6,33,A,B,0.5936,True,0.0100
1006,6,33,B,A,0.6090,True,0.0100
1006,6,33,A,C,0.6007,True,0.0100
1006,6,33,C,A,0.6099,True,0.0100
1006,6,33,B,D,0.5902,True,0.0100
1006,6,33,D,B,0.6044,True,0.0100
1006,6,33,C,D,0.5909,True,0.0100
1006,6,33,D,C,0.6085,True,0.0100
1006,6,34,A,B,0.5627,True,0.0100
1006,6,34,B,A,0.5969,True,0.0100
1006,6,34,A,C,0.5617,True,0.0100
1006,6,34,C,A,0.6043,True,0.0100
1006,6,34,B,D,0.5890,True,0.0100
1006,6,34,D,B,0.5771,True,0.0100
1006,6,34,C,D,0.6017,True,0.0100
1006,6,34,D,C,0.5755,True,0.0100
1006,6,35,A,B,0.5886,True,0.0100
1006,6,35,B,A,0.5600,True,0.0100
1006,6,35,A,C,0.5978,True,0.0100
1006,6,35,C,A,0.5799,True,0.0100
1006,6,35,B,D,0.5927,True,0.0100
1006,6,35,D,B,0.5658,True,0.0100
1006,6,35,C,D,0.6146,True,0.0100
1006,6,35,D,C,0.5718,True,0.0100
1006,6,36,A,B,0.6121,True,0.0100
1006,6,36,B,A,0.6037,True,0.0100
1006,6,36,A,C,0.6083,True,0.0100
1006,6,36,C,A,0.6195,True,0.0100
1006,6,36,B,D,0.6285,True,0.0100
1006,6,36,D,B,0.6084,True,0.0100
1006,6,36,C,D,0.6425,True,0.0100
1006,6,36,D,C,0.6059,True,0.0100
1006,6,37,A,B,0.6078,True,0.0100
1006,6,37,B,A,0.6069,True,0.0100
1006,6,37,A,C,0.5993,True,0.0100
1006,6,37,C,A,0.6174,True,0.0100
1006,6,37,B,D,0.5904,True,0.0100
1006,6,37,D,B,0.6452,True,0.0100
1006,6,37,C,D,0.6016,True,0.0100
1006,6,37,D,C,0.6421,True,0.0100
1006,6,38,A,B,0.5895,True,0.0100
1006,6,38,B,A,0.5736,True,0.0100
1006,6,38,A,C,0.5665,True,0.0100
1006,6,38,C,A,0.5622,True,0.0100
1006,6,38,B,D,0.5952,True,0.0100
1006,6,38,D,B,0.6094,True,0.0100
1006,6,38,C,D,0.5834,True,0.0100
1006,6,38,D,C,0.5841,True,0.0100
1006,6,39,A,B,0.5985,True,0.0100
1006,6,39,B,A,0.5687,True,0.0100
1006,6,39,A,C,0.5722,True,0.0100
1006,6,39,C,A,0.5538,True,0.0100
1006,6,39,B,D,0.6105,True,0.0100
1006,6,39,D,B,0.5993,True,0.0100
1006,6,39,C,D,0.5929,True,0.0100
1006,6,39,D,C,0.5680,True,0.0100
1006,6,40,A,B,0.6118,True,0.0100
1006,6,40,B,A,0.5775,True,0.0100
1006,6,40,A,C,0.5815,True,0.0100
1006,6,40,C,A,0.5956,True,0.0100
1006,6,40,B,D,0.6219,True,0.0100
1006,6,40,D,B,0.6406,True,0.0100
1006,6,40,C,D,0.6459,True,0.0100
1006,6,40,D,C,0.6096,True,0.0100
1006,6,41,A,B,0.5886,True,0.0100
1006,6,41,B,A,0.6116,True,0.0100
1006,6,41,A,C,0.5631,True,0.0100
1006,6,41,C,A,0.6406,True,0.0100
1006,6,41,B,D,0.6133,True,0.0100
1006,6,41,D,B,0.6268,True,0.0100
1006,6,41,C,D,0.6432,True,0.0100
1006,6,41,D,C,0.6021,True,0.0100
1006,6,42,A,B,0.5715,True,0.0100
1006,6,42,B,A,0.5907,True,0.0100
1006,6,42,A,C,0.5396,True,0.0100
1006,6,42,C,A,0.6042,True,0.0100
1006,6,42,B,D,0.5931,True,0.0100
1006,6,42,D,B,0.5982,True,0.0100
1006,6,42,C,D,0.6073,True,0.0100
1006,6,42,D,C,0.5644,True,0.0100
1006,6,43,A,B,0.5879,True,0.0100
1006,6,43,B,A,0.5707,True,0.0100
1006,6,43,A,C,0.5764,True,0.0100
1006,6,43,C,A,0.5727,True,0.0100
1006,6,43,B,D,0.6025,True,0.0100
1006,6,43,D,B,0.5928,True,0.0100
1006,6,43,C,D,0.6041,True,0.0100
1006,6,43,D,C,0.5751,True,0.0100
1006,6,44,A,B,0.5903,True,0.0100
1006,6,44,B,A,0.6147,True,0.0100
1006,6,44,A,C,0.5909,True,0.0100
1006,6,44,C,A,0.6125,True,0.0100
1006,6,44,B,D,0.6235,True,0.0100
1006,6,44,D,B,0.6196,True,0.0100
1006,6,44,C,D,0.6210,True,0.0100
1006,6,44,D,C,0.6183,True,0.0100
1006,6,45,A,B,0.5905,True,0.0100
1006,6,45,B,A,0.6312,True,0.0100
1006,6,45,A,C,0.5910,True,0.0100
1006,6,45,C,A,0.6142,True,0.0100
1006,6,45,B,D,0.6143,True,0.0100
1006,6,45,D,B,0.6204,True,0.0100
1006,6,45,C,D,0.5972,True,0.0100
1006,6,45,D,C,0.6209,True,0.0100
1006,6,46,A,B,0.5656,True,0.0100
1006,6,46,B,A,0.6090,True,0.0100
1006,6,46,A,C,0.5780,True,0.0100
1006,6,46,C,A,0.5863,True,0.0100
1006,6,46,B,D,0.6160,True,0.0100
1006,6,46,D,B,0.5896,True,0.0100
1006,6,46,C,D,0.5887,True,0.0100
1006,6,46,D,C,0.5975,True,0.0100
1006,6,47,A,B,0.5685,True,0.0100
1006,6,47,B,A,0.5687,True,0.0100
1006,6,47,A,C,0.5841,True,0.0100
1006,6,47,C,A,0.5500,True,0.0100
1006,6,47,B,D,0.6075,True,0.0100
1006,6,47,D,B,0.5771,True,0.0100
1006,6,47,C,D,0.5862,True,0.0100
1006,6,47,D,C,0.5892,True,0.0100
1006,6,48,A,B,0.5966,True,0.0100
1006,6,48,B,A,0.5867,True,0.0100
1006,6,48,A,C,0.6147,True,0.0100
1006,6,48,C,A,0.5831,True,0.0100
1006,6,48,B,D,0.6138,True,0.0100
1006,6,48,D,B,0.6117,True,0.0100
1006,6,48,C,D,0.6076,True,0.0100
1006,6,48,D,C,0.6241,True,0.0100
1006,6,49,A,B,0.5926,True,0.0100
1006,6,49,B,A,0.6002,True,0.0100
1006,6,49,A,C,0.6087,True,0.0100
1006,6,49,C,A,0.6364,True,0.0100
1006,6,49,B,D,0.5946,True,0.0100
1006,6,49,D,B,0.6191,True,0.0100
1006,6,49,C,D,0.6211,True,0.0100
1006,6,49,D,C,0.6331,True,0.0100
1006,6,50,A,B,0.5676,True,0.0100
1006,6,50,B,A,0.5815,True,0.0100
1006,6,50,A,C,0.6040,True,0.0100
1006,6,50,C,A,0.5758,True,0.0100
1006,6,50,B,D,0.5952,True,0.0100
1006,6,50,D,B,0.5943,True,0.0100
1006,6,50,C,D,0.5923,True,0.0100
1006,6,50,D,C,0.6291,True,0.0100
1006,6,51,A,B,0.5612,True,0.0100
1006,6,51,B,A,0.5843,True,0.0100
1006,6,51,A,C,0.6084,True,0.0100
1006,6,51,C,A,0.5820,True,0.0100
1006,6,51,B,D,0.6045,True,0.0100
1006,6,51,D,B,0.5568,True,0.0100
1006,6,51,C,D,0.6082,True,0.0100
1006,6,51,D,C,0.6007,True,0.0100
1006,6,52,A,B,0.5639,True,0.0100
1006,6,52,B,A,0.6088,True,0.0100
1006,6,52,A,C,0.5988,True,0.0100
1006,6,52,C,A,0.6365,True,0.0100
1006,6,52,B,D,0.6156,True,0.0100
1006,6,52,D,B,0.6017,True,0.0100
1006,6,52,C,D,0.6532,True,0.0100
1006,6,52,D,C,0.6410,True,0.0100
1006,6,53,A,B,0.5639,True,0.0100
1006,6,53,B,A,0.6083,True,0.0100
1006,6,53,A,C,0.6043,True,0.0100
1006,6,53,C,A,0.6557,True,0.0100
1006,6,53,B,D,0.6056,True,0.0100
1006,6,53,D,B,0.6062,True,0.0100
1006,6,53,C,D,0.6559,True,0.0100
1006,6,53,D,C,0.6497,True,0.0100
1006,6,54,A,B,0.5533,True,0.0100
1006,6,54,B,A,0.5872,True,0.0100
1006,6,54,A,C,0.5797,True,0.0100
1006,6,54,C,A,0.6213,True,0.0100
1006,6,54,B,D,0.5899,True,0.0100
1006,6,54,D,B,0.5712,True,0.0100
1006,6,54,C,D,0.6315,True,0.0100
1006,6,54,D,C,0.6029,True,0.0100
1006,6,55,A,B,0.5701,True,0.0100
1006,6,55,B,A,0.5506,True,0.0100
1006,6,55,A,C,0.5859,True,0.0100
1006,6,55,C,A,0.5810,True,0.0100
1006,6,55,B,D,0.6023,True,0.0100
1006,6,55,D,B,0.5844,True,0.0100
1006,6,55,C,D,0.6369,True,0.0100
1006,6,55,D,C,0.5995,True,0.0100
1006,6,56,A,B,0.6021,True,0.0100
1006,6,56,B,A,0.5607,True,0.0100
1006,6,56,A,C,0.6331,True,0.0100
1006,6,56,C,A,0.6164,True,0.0100
1006,6,56,B,D,0.5966,True,0.0100
1006,6,56,D,B,0.6128,True,0.0100
1006,6,56,C,D,0.6502,True,0.0100
1006,6,56,D,C,0.6456,True,0.0100
1006,6,57,A,B,0.5782,True,0.0100
1006,6,57,B,A,0.5981,True,0.0100
1006,6,57,A,C,0.5853,True,0.0100
1006,6,57,C,A,0.6499,True,0.0100
1006,6,57,B,D,0.5872,True,0.0100
1006,6,57,D,B,0.6353,True,0.0100
1006,6,57,C,D,0.6356,True,0.0100
1006,6,57,D,C,0.6506,True,0.0100
1006,6,58,A,B,0.5577,True,0.0100
1006,6,58,B,A,0.5911,True,0.0100
1006,6,58,A,C,0.5632,True,0.0100
1006,6,58,C,A,0.5985,True,0.0100
1006,6,58,B,D,0.5782,True,0.0100
1006,6,58,D,B,0.5923,True,0.0100
1006,6,58,C,D,0.5900,True,0.0100
1006,6,58,D,C,0.6090,True,0.0100
1006,6,59,A,B,0.5656,True,0.0100
1006,6,59,B,A,0.5644,True,0.0100
1006,6,59,A,C,0.5813,True,0.0100
1006,6,59,C,A,0.5691,True,0.0100
1006,6,59,B,D,0.5867,True,0.0100
1006,6,59,D,B,0.5843,True,0.0100
1006,6,59,C,D,0.5952,True,0.0100
1006,6,59,D,C,0.5965,True,0.0100
1006,6,60,A,B,0.5893,True,0.0100
1006,6,60,B,A,0.6102,True,0.0100
1006,6,60,A,C,0.6140,True,0.0100
1006,6,60,C,A,0.5969,True,0.0100
1006,6,60,B,D,0.6127,True,0.0100
1006,6,60,D,B,0.6168,True,0.0100
1006,6,60,C,D,0.5959,True,0.0100
1006,6,60,D,C,0.6379,True,0.0100
1006,6,61,A,B,0.5952,True,0.0100
1006,6,61,B,A,0.5927,True,0.0100
1006,6,61,A,C,0.6065,True,0.0100
1006,6,61,C,A,0.5903,True,0.0100
1006,6,61,B,D,0.5811,True,0.0100
1006,6,61,D,B,0.6408,True,0.0100
1006,6,61,C,D,0.5784,True,0.0100
1006,6,61,D,C,0.6533,True,0.0100
1006,6,62,A,B,0.5682,True,0.0100
1006,6,62,B,A,0.5634,True,0.0100
1006,6,62,A,C,0.5937,True,0.0100
1006,6,62,C,A,0.5620,True,0.0100
1006,6,62,B,D,0.5785,True,0.0100
1006,6,62,D,B,0.6021,True,0.0100
1006,6,62,C,D,0.5802,True,0.0100
1006,6,62,D,C,0.6264,True,0.0100
1006,6,63,A,B,0.5792,True,0.0100
1006,6,63,B,A,0.5513,True,0.0100
1006,6,63,A,C,0.5953,True,0.0100
1006,6,63,C,A,0.5446,True,0.0100
1006,6,63,B,D,0.5880,True,0.0100
1006,6,63,D,B,0.5978,True,0.0100
1006,6,63,C,D,0.5775,True,0.0100
1006,6,63,D,C,0.6112,True,0.0100
1006,6,64,A,B,0.5973,True,0.0100
1006,6,64,B,A,0.6017,True,0.0100
1006,6,64,A,C,0.6226,True,0.0100
1006,6,64,C,A,0.5778,True,0.0100
1006,6,64,B,D,0.6104,True,0.0100
1006,6,64,D,B,0.6299,True,0.0100
1006,6,64,C,D,0.5882,True,0.0100
1006,6,64,D,C,0.6555,True,0.0100
1006,6,65,A,B,0.6103,True,0.0100
1006,6,65,B,A,0.6163,True,0.0100
1006,6,65,A,C,0.6293,True,0.0100
1006,6,65,C,A,0.5950,True,0.0100
1006,6,65,B,D,0.6076,True,0.0100
1006,6,65,D,B,0.6248,True,0.0100
1006,6,65,C,D,0.5850,True,0.0100
1006,6,65,D,C,0.6423,True,0.0100
1006,6,66,A,B,0.6050,True,0.0100
1006,6,66,B,A,0.5707,True,0.0100
1006,6,66,A,C,0.6148,True,0.0100
1006,6,66,C,A,0.5562,True,0.0100
1006,6,66,B,D,0.5906,True,0.0100
1006,6,66,D,B,0.6288,True,0.0100
1006,6,66,C,D,0.5740,True,0.0100
1006,6,66,D,C,0.6397,True,0.0100
1006,6,67,A,B,0.6115,True,0.0100
1006,6,67,B,A,0.5442,True,0.0100
1006,6,67,A,C,0.6069,True,0.0100
1006,6,67,C,A,0.5616,True,0.0100
1006,6,67,B,D,0.5911,True,0.0100
1006,6,67,D,B,0.6064,True,0.0100
1006,6,67,C,D,0.6036,True,0.0100
1006,6,67,D,C,0.6010,True,0.0100
1006,6,68,A,B,0.6171,True,0.0100
1006,6,68,B,A,0.5942,True,0.0100
1006,6,68,A,C,0.6082,True,0.0100
1006,6,68,C,A,0.6049,True,0.0100
1006,6,68,B,D,0.5950,True,0.0100
1006,6,68,D,B,0.6620,True,0.0100
1006,6,68,C,D,0.6082,True,0.0100
1006,6,68,D,C,0.6551,True,0.0100
1006,6,69,A,B,0.6027,True,0.0100
1006,6,69,B,A,0.6150,True,0.0100
1006,6,69,A,C,0.5860,True,0.0100
1006,6,69,C,A,0.6459,True,0.0100
1006,6,69,B,D,0.6080,True,0.0100
1006,6,69,D,B,0.6596,True,0.0100
1006,6,69,C,D,0.6410,True,0.0100
1006,6,69,D,C,0.6481,True,0.0100
1006,6,70,A,B,0.5769,True,0.0100
1006,6,70,B,A,0.5914,True,0.0100
1006,6,70,A,C,0.5511,True,0.0100
1006,6,70,C,A,0.6251,True,0.0100
1006,6,70,B,D,0.5996,True,0.0100
1006,6,70,D,B,0.6336,True,0.0100
1006,6,70,C,D,0.6381,True,0.0100
1006,6,70,D,C,0.6114,True,0.0100
1006,6,71,A,B,0.5845,True,0.0100
1006,6,71,B,A,0.5670,True,0.0100
1006,6,71,A,C,0.5728,True,0.0100
1006,6,71,C,A,0.5883,True,0.0100
1006,6,71,B,D,0.5780,True,0.0100
1006,6,71,D,B,0.6067,True,0.0100
1006,6,71,C,D,0.6055,True,0.0100
1006,6,71,D,C,0.5968,True,0.0100
1006,6,72,A,B,0.6109,True,0.0100
1006,6,72,B,A,0.6050,True,0.0100
1006,6,72,A,C,0.6066,True,0.0100
1006,6,72,C,A,0.6067,True,0.0100
1006,6,72,B,D,0.6013,True,0.0100
1006,6,72,D,B,0.6471,True,0.0100
1006,6,72,C,D,0.6029,True,0.0100
1006,6,72,D,C,0.6475,True,0.0100
1006,6,73,A,B,0.5963,True,0.0100
1006,6,73,B,A,0.6117,True,0.0100
1006,6,73,A,C,0.5956,True,0.0100
1006,6,73,C,A,0.6188,True,0.0100
1006,6,73,B,D,0.5960,True,0.0100
1006,6,73,D,B,0.6372,True,0.0100
1006,6,73,C,D,0.6010,True,0.0100
1006,6,73,D,C,0.6451,True,0.0100
1006,6,74,A,B,0.6064,True,0.0100
1006,6,74,B,A,0.5536,True,0.0100
1006,6,74,A,C,0.5864,True,0.0100
1006,6,74,C,A,0.5946,True,0.0100
1006,6,74,B,D,0.5712,True,0.0100
1006,6,74,D,B,0.6272,True,0.0100
1006,6,74,C,D,0.6125,True,0.0100
1006,6,74,D,C,0.6066,True,0.0100
1006,6,75,A,B,0.5965,True,0.0100
1006,6,75,B,A,0.5524,True,0.0100
1006,6,75,A,C,0.5855,True,0.0100
1006,6,75,C,A,0.5778,True,0.0100
1006,6,75,B,D,0.5872,True,0.0100
1006,6,75,D,B,0.5882,True,0.0100
1006,6,75,C,D,0.6117,True,0.0100
1006,6,75,D,C,0.5779,True,0.0100
1006,6,76,A,B,0.6111,True,0.0100
1006,6,76,B,A,0.6167,True,0.0100
1006,6,76,A,C,0.6060,True,0.0100
1006,6,76,C,A,0.6092,True,0.0100
1006,6,76,B,D,0.6209,True,0.0100
1006,6,76,D,B,0.6463,True,0.0100
1006,6,76,C,D,0.6154,True,0.0100
1006,6,76,D,C,0.6454,True,0.0100
1006,6,77,A,B,0.6037,True,0.0100
1006,6,77,B,A,0.6230,True,0.0100
1006,6,77,A,C,0.5927,True,0.0100
1006,6,77,C,A,0.6101,True,0.0100
1006,6,77,B,D,0.6110,True,0.0100
1006,6,77,D,B,0.6315,True,0.0100
1006,6,77,C,D,0.5996,True,0.0100
1006,6,77,D,C,0.6256,True,0.0100
1006,6,78,A,B,0.6159,True,0.0100
1006,6,78,B,A,0.5699,True,0.0100
1006,6,78,A,C,0.5626,True,0.0100
1006,6,78,C,A,0.5862,True,0.0100
1006,6,78,B,D,0.5747,True,0.0100
1006,6,78,D,B,0.6445,True,0.0100
1006,6,78,C,D,0.5896,True,0.0100
1006,6,78,D,C,0.5898,True,0.0100
1006,6,79,A,B,0.6412,True,0.0100
1006,6,79,B,A,0.5468,True,0.0100
1006,6,79,A,C,0.5879,True,0.0100
1006,6,79,C,A,0.5589,True,0.0100
1006,6,79,B,D,0.5736,True,0.0100
1006,6,79,D,B,0.6406,True,0.0100
1006,6,79,C,D,0.5814,True,0.0100
1006,6,79,D,C,0.5817,True,0.0100
1006,6,80,A,B,0.6452,True,0.0100
1006,6,80,B,A,0.5915,True,0.0100
1006,6,80,A,C,0.6065,True,0.0100
1006,6,80,C,A,0.5721,True,0.0100
1006,6,80,B,D,0.5883,True,0.0100
1006,6,80,D,B,0.6824,True,0.0100
1006,6,80,C,D,0.5676,True,0.0100
1006,6,80,D,C,0.6522,True,0.0100
1006,6,81,A,B,0.6128,True,0.0100
1006,6,81,B,A,0.6026,True,0.0100
1006,6,81,A,C,0.5942,True,0.0100
1006,6,81,C,A,0.6040,True,0.0100
1006,6,81,B,D,0.5807,True,0.0100
1006,6,81,D,B,0.6681,True,0.0100
1006,6,81,C,D,0.5793,True,0.0100
1006,6,81,D,C,0.6587,True,0.0100
1006,6,82,A,B,0.6112,True,0.0100
1006,6,82,B,A,0.5469,True,0.0100
1006,6,82,A,C,0.5636,True,0.0100
1006,6,82,C,A,0.5720,True,0.0100
1006,6,82,B,D,0.5672,True,0.0100
1006,6,82,D,B,0.6251,True,0.0100
1006,6,82,C,D,0.5948,True,0.0100
1006,6,82,D,C,0.5796,True,0.0100
1006,6,83,A,B,0.6155,True,0.0100
1006,6,83,B,A,0.5458,True,0.0100
1006,6,83,A,C,0.5816,True,0.0100
1006,6,83,C,A,0.5733,True,0.0100
1006,6,83,B,D,0.5980,True,0.0100
1006,6,83,D,B,0.6311,True,0.0100
1006,6,83,C,D,0.6270,True,0.0100
1006,6,83,D,C,0.5902,True,0.0100
1006,6,84,A,B,0.6369,True,0.0100
1006,6,84,B,A,0.5911,True,0.0100
1006,6,84,A,C,0.6055,True,0.0100
1006,6,84,C,A,0.6089,True,0.0100
1006,6,84,B,D,0.5984,True,0.0100
1006,6,84,D,B,0.6980,True,0.0100
1006,6,84,C,D,0.6225,True,0.0100
1006,6,84,D,C,0.6744,True,0.0100
1006,6,85,A,B,0.6120,True,0.0100
1006,6,85,B,A,0.6135,True,0.0100
1006,6,85,A,C,0.5896,True,0.0100
1006,6,85,C,A,0.6061,True,0.0100
1006,6,85,B,D,0.6107,True,0.0100
1006,6,85,D,B,0.6980,True,0.0100
1006,6,85,C,D,0.6059,True,0.0100
1006,6,85,D,C,0.6811,True,0.0100
1006,6,86,A,B,0.5979,True,0.0100
1006,6,86,B,A,0.5866,True,0.0100
1006,6,86,A,C,0.5855,True,0.0100
1006,6,86,C,A,0.5570,True,0.0100
1006,6,86,B,D,0.6472,True,0.0100
1006,6,86,D,B,0.6362,True,0.0100
1006,6,86,C,D,0.6180,True,0.0100
1006,6,86,D,C,0.6210,True,0.0100
1006,6,87,A,B,0.6043,True,0.0100
1006,6,87,B,A,0.5688,True,0.0100
1006,6,87,A,C,0.5856,True,0.0100
1006,6,87,C,A,0.5605,True,0.0100
1006,6,87,B,D,0.6342,True,0.0100
1006,6,87,D,B,0.6131,True,0.0100
1006,6,87,C,D,0.6214,True,0.0100
1006,6,87,D,C,0.5887,True,0.0100
1006,6,88,A,B,0.6210,True,0.0100
1006,6,88,B,A,0.6116,True,0.0100
1006,6,88,A,C,0.5901,True,0.0100
1006,6,88,C,A,0.6067,True,0.0100
1006,6,88,B,D,0.6520,True,0.0100
1006,6,88,D,B,0.6555,True,0.0100
1006,6,88,C,D,0.6549,True,0.0100
1006,6,88,D,C,0.6209,True,0.0100
1006,6,89,A,B,0.6235,True,0.0100
1006,6,89,B,A,0.6135,True,0.0100
1006,6,89,A,C,0.5847,True,0.0100
1006,6,89,C,A,0.6133,True,0.0100
1006,6,89,B,D,0.6430,True,0.0100
1006,6,89,D,B,0.6594,True,0.0100
1006,6,89,C,D,0.6450,True,0.0100
1006,6,89,D,C,0.6223,True,0.0100
1006,6,90,A,B,0.5985,True,0.0100
1006,6,90,B,A,0.5743,True,0.0100
1006,6,90,A,C,0.5750,True,0.0100
1006,6,90,C,A,0.5655,True,0.0100
1006,6,90,B,D,0.6192,True,0.0100
1006,6,90,D,B,0.6258,True,0.0100
1006,6,90,C,D,0.6070,True,0.0100
1006,6,90,D,C,0.5956,True,0.0100
1006,6,91,A,B,0.5872,True,0.0100
1006,6,91,B,A,0.5675,True,0.0100
1006,6,91,A,C,0.5948,True,0.0100
1006,6,91,C,A,0.5614,True,0.0100
1006,6,91,B,D,0.6330,True,0.0100
1006,6,91,D,B,0.5811,True,0.0100
1006,6,91,C,D,0.6270,True,0.0100
1006,6,91,D,C,0.5867,True,0.0100
1006,6,92,A,B,0.6079,True,0.0100
1006,6,92,B,A,0.6228,True,0.0100
1006,6,92,A,C,0.6167,True,0.0100
1006,6,92,C,A,0.6072,True,0.0100
1006,6,92,B,D,0.6666,True,0.0100
1006,6,92,D,B,0.6221,True,0.0100
1006,6,92,C,D,0.6549,True,0.0100
1006,6,92,D,C,0.6310,True,0.0100
1006,6,93,A,B,0.5764,True,0.0100
1006,6,93,B,A,0.5997,True,0.0100
1006,6,93,A,C,0.5935,True,0.0100
1006,6,93,C,A,0.5866,True,0.0100
1006,6,93,B,D,0.6250,True,0.0100
1006,6,93,D,B,0.6290,True,0.0100
1006,6,93,C,D,0.6167,True,0.0100
1006,6,93,D,C,0.6458,True,0.0100
1006,6,94,A,B,0.5843,True,0.0100
1006,6,94,B,A,0.5524,True,0.0100
1006,6,94,A,C,0.6045,True,0.0100
1006,6,94,C,A,0.5158,True,0.0100
1006,6,94,B,D,0.6133,True,0.0100
1006,6,94,D,B,0.6326,True,0.0100
1006,6,94,C,D,0.5740,True,0.0100
1006,6,94,D,C,0.6466,True,0.0100
1006,6,95,A,B,0.5873,True,0.0100
1006,6,95,B,A,0.5348,True,0.0100
1006,6,95,A,C,0.6134,True,0.0100
1006,6,95,C,A,0.5122,True,0.0100
1006,6,95,B,D,0.5931,True,0.0100
1006,6,95,D,B,0.6113,True,0.0100
1006,6,95,C,D,0.5655,True,0.0100
1006,6,95,D,C,0.6294,True,0.0100
1006,6,96,A,B,0.6032,True,0.0100
1006,6,96,B,A,0.6018,True,0.0100
1006,6,96,A,C,0.6084,True,0.0100
1006,6,96,C,A,0.5761,True,0.0100
1006,6,96,B,D,0.6319,True,0.0100
1006,6,96,D,B,0.6329,True,0.0100
1006,6,96,C,D,0.6172,True,0.0100
1006,6,96,D,C,0.6315,True,0.0100
1006,6,97,A,B,0.5937,True,0.0100
1006,6,97,B,A,0.6039,True,0.0100
1006,6,97,A,C,0.5912,True,0.0100
1006,6,97,C,A,0.5929,True,0.0100
1006,6,97,B,D,0.6360,True,0.0100
1006,6,97,D,B,0.6279,True,0.0100
1006,6,97,C,D,0.6293,True,0.0100
1006,6,97,D,C,0.6258,True,0.0100
1006,6,98,A,B,0.5749,True,0.0100
1006,6,98,B,A,0.5790,True,0.0100
1006,6,98,A,C,0.5882,True,0.0100
1006,6,98,C,A,0.5466,True,0.0100
1006,6,98,B,D,0.6229,True,0.0100
1006,6,98,D,B,0.5916,True,0.0100
1006,6,98,C,D,0.5872,True,0.0100
1006,6,98,D,C,0.6070,True,0.0100
1006,6,99,A,B,0.5749,True,0.0100
1006,6,99,B,A,0.5628,True,0.0100
1006,6,99,A,C,0.5747,True,0.0100
1006,6,99,C,A,0.5465,True,0.0100
1006,6,99,B,D,0.6022,True,0.0100
1006,6,99,D,B,0.5733,True,0.0100
1006,6,99,C,D,0.5834,True,0.0100
1006,6,99,D,C,0.5732,True,0.0100
1007,7,0,A,B,0.6202,True,0.0100
1007,7,0,B,A,0.6202,True,0.0100
1007,7,0,A,C,0.6202,True,0.0100
1007,7,0,C,A,0.6202,True,0.0100
1007,7,0,B,D,0.6202,True,0.0100
1007,7,0,D,B,0.6202,True,0.0100
1007,7,0,C,D,0.6202,True,0.0100
1007,7,0,D,C,0.6202,True,0.0100
1007,7,1,A,B,0.6196,True,0.0100
1007,7,1,B,A,0.6172,True,0.0100
1007,7,1,A,C,0.6183,True,0.0100
1007,7,1,C,A,0.6180,True,0.0100
1007,7,1,B,D,0.6154,True,0.0100
1007,7,1,D,B,0.6195,True,0.0100
1007,7,1,C,D,0.6162,True,0.0100
1007,7,1,D,C,0.6182,True,0.0100
1007,7,2,A,B,0.5931,True,0.0100
1007,7,2,B,A,0.5909,True,0.0100
1007,7,2,A,C,0.5921,True,0.0100
1007,7,2,C,A,0.5939,True,0.0100
1007,7,2,B,D,0.5888,True,0.0100
1007,7,2,D,B,0.5948,True,0.0100
1007,7,2,C,D,0.5918,True,0.0100
1007,7,2,D,C,0.5938,True,0.0100
1007,7,3,A,B,0.5883,True,0.0100
1007,7,3,B,A,0.5868,True,0.0100
1007,7,3,A,C,0.5882,True,0.0100
1007,7,3,C,A,0.5869,True,0.0100
1007,7,3,B,D,0.5839,True,0.0100
1007,7,3,D,B,0.5898,True,0.0100
1007,7,3,C,D,0.5840,True,0.0100
1007,7,3,D,C,0.5898,True,0.0100
1007,7,4,A,B,0.6053,True,0.0100
1007,7,4,B,A,0.6062,True,0.0100
1007,7,4,A,C,0.6049,True,0.0100
1007,7,4,C,A,0.6096,True,0.0100
1007,7,4,B,D,0.5976,True,0.0100
1007,7,4,D,B,0.6061,True,0.0100
1007,7,4,C,D,0.6008,True,0.0100
1007,7,4,D,C,0.6057,True,0.0100
1007,7,5,A,B,0.6030,True,0.0100
1007,7,5,B,A,0.6013,True,0.0100
1007,7,5,A,C,0.6063,True,0.0100
1007,7,5,C,A,0.6125,True,0.0100
1007,7,5,B,D,0.5901,True,0.0100
1007,7,5,D,B,0.6003,True,0.0100
1007,7,5,C,D,0.6006,True,0.0100
1007,7,5,D,C,0.6034,True,0.0100
1007,7,6,A,B,0.5717,True,0.0100
1007,7,6,B,A,0.5854,True,0.0100
1007,7,6,A,C,0.5834,True,0.0100
1007,7,6,C,A,0.5965,True,0.0100
1007,7,6,B,D,0.5814,True,0.0100
1007,7,6,D,B,0.5821,True,0.0100
1007,7,6,C,D,0.5926,True,0.0100
1007,7,6,D,C,0.5940,True,0.0100
1007,7,7,A,B,0.5767,True,0.0100
1007,7,7,B,A,0.6029,True,0.0100
1007,7,7,A,C,0.5888,True,0.0100
1007,7,7,C,A,0.5753,True,0.0100
1007,7,7,B,D,0.6205,True,0.0100
1007,7,7,D,B,0.5588,True,0.0100
1007,7,7,C,D,0.5917,True,0.0100
1007,7,7,D,C,0.5720,True,0.0100
1007,7,8,A,B,0.5986,True,0.0100
1007,7,8,B,A,0.6233,True,0.0100
1007,7,8,A,C,0.5974,True,0.0100
1007,7,8,C,A,0.6279,True,0.0100
1007,7,8,B,D,0.5890,True,0.0100
1007,7,8,D,B,0.6270,True,0.0100
